R:A::C:P,0 4,1 3 5,2 6
0 4,0.04454022988505747,0.03879310344827586,0.022270114942528736
1 3 5,0.14727011494252873,0.17672413793103448,0.09195402298850575
2 6,0.1271551724137931,0.2025862068965517,0.14870689655172414
