R:A::C:P,0 4,1 3 5,2 6
0 4,0.4217687074829932,0.3673469387755102,0.2108843537414966
1 3 5,0.3540587219343696,0.42487046632124353,0.22107081174438686
2 6,0.26576576576576577,0.42342342342342343,0.3108108108108108
