R:A::C:P,0,1 5,2 6,3,4
0,0.022988505747126436,0.017241379310344827,0.00646551724137931,0.0021551724137931034,0.004310344827586207
1 5,0.07830459770114942,0.10847701149425287,0.07183908045977011,0.03807471264367816,0.04597701149425287
2 6,0.06321839080459771,0.13505747126436782,0.14870689655172414,0.06752873563218391,0.0639367816091954
3,0.01221264367816092,0.01939655172413793,0.020114942528735632,0.010775862068965518,0.010775862068965518
4,0.005747126436781609,0.010057471264367816,0.015804597701149427,0.009339080459770116,0.011494252873563218
