R:A::C:P,0,1 5,2 6,3,4
0,0.12598425196850394,0.0594059405940594,0.02459016393442623,0.016853932584269662,0.031578947368421054
1 5,0.42913385826771655,0.37376237623762376,0.273224043715847,0.29775280898876405,0.3368421052631579
2 6,0.3464566929133858,0.46534653465346537,0.5655737704918032,0.5280898876404494,0.46842105263157896
3,0.06692913385826772,0.06683168316831684,0.07650273224043716,0.08426966292134831,0.07894736842105263
4,0.031496062992125984,0.034653465346534656,0.060109289617486336,0.07303370786516854,0.08421052631578947
