R:A::C:P,0,1 5,2 6,3,4
0,0.43243243243243246,0.32432432432432434,0.12162162162162163,0.04054054054054054,0.08108108108108109
1 5,0.22851153039832284,0.3165618448637317,0.20964360587002095,0.1111111111111111,0.13417190775681342
2 6,0.13213213213213212,0.2822822822822823,0.3108108108108108,0.14114114114114115,0.13363363363363365
3,0.16666666666666666,0.2647058823529412,0.27450980392156865,0.14705882352941177,0.14705882352941177
4,0.1095890410958904,0.1917808219178082,0.3013698630136986,0.1780821917808219,0.2191780821917808
