R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.5294117647058824,0.20588235294117646,0.08823529411764706,0.029411764705882353,0.07352941176470588,0.0,0.029411764705882353,0.0,0.04411764705882353
1,0.23893805309734514,0.2743362831858407,0.15486725663716813,0.061946902654867256,0.09292035398230089,0.04424778761061947,0.017699115044247787,0.030973451327433628,0.084070796460177
2,0.12612612612612611,0.17117117117117117,0.1981981981981982,0.18018018018018017,0.06306306306306306,0.05405405405405406,0.05405405405405406,0.04504504504504504,0.10810810810810811
3,0.058823529411764705,0.14705882352941177,0.17647058823529413,0.29411764705882354,0.14705882352941177,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705
4,0.0,0.08333333333333333,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.25,0.125,0.041666666666666664,0.041666666666666664
5,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.4230769230769231,0.15384615384615385,0.038461538461538464,0.0
6,0.05405405405405406,0.16216216216216217,0.08108108108108109,0.05405405405405406,0.24324324324324326,0.10810810810810811,0.24324324324324326,0.05405405405405406,0.0
7,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
p,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.22727272727272727
