R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.3103448275862069,0.11965811965811966,0.075,0.03571428571428571,0.09615384615384616,0.0,0.06451612903225806,0.0,0.06976744186046512
1,0.46551724137931033,0.5299145299145299,0.4375,0.25,0.40384615384615385,0.24390243902439024,0.12903225806451613,0.3684210526315789,0.4418604651162791
2,0.1206896551724138,0.1623931623931624,0.275,0.35714285714285715,0.1346153846153846,0.14634146341463414,0.1935483870967742,0.2631578947368421,0.27906976744186046
3,0.017241379310344827,0.042735042735042736,0.075,0.17857142857142858,0.09615384615384616,0.04878048780487805,0.06451612903225806,0.0,0.046511627906976744
4,0.0,0.017094017094017096,0.025,0.125,0.038461538461538464,0.14634146341463414,0.0967741935483871,0.05263157894736842,0.023255813953488372
5,0.008620689655172414,0.02564102564102564,0.025,0.017857142857142856,0.057692307692307696,0.2682926829268293,0.12903225806451613,0.05263157894736842,0.0
6,0.017241379310344827,0.05128205128205128,0.0375,0.03571428571428571,0.17307692307692307,0.0975609756097561,0.2903225806451613,0.10526315789473684,0.0
7,0.017241379310344827,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372
p,0.04310344827586207,0.017094017094017096,0.05,0.0,0.0,0.04878048780487805,0.03225806451612903,0.15789473684210525,0.11627906976744186
