R:A::C:P,0 1 4,2,3 5 6
0 1 4,0.6291666666666667,0.1125,0.25833333333333336
2,0.4691358024691358,0.16049382716049382,0.37037037037037035
3 5 6,0.36363636363636365,0.2,0.43636363636363634
