R:A::C:P,0 4,1 2 3 6,5
0 4,0.6666666666666666,0.2857142857142857,0.047619047619047616
1 2 3 6,0.2831858407079646,0.6371681415929203,0.07964601769911504
5,0.25,0.75,0.0
