R:A::C:P,0 4,1 3 6,2 5
0 4,0.4217687074829932,0.32653061224489793,0.25170068027210885
1 3 6,0.3180778032036613,0.4496567505720824,0.2322654462242563
2 5,0.2803234501347709,0.4555256064690027,0.2641509433962264
