R:A::C:P,0 4,1 3 6,2 5
0 4,0.04454022988505747,0.034482758620689655,0.02658045977011494
1 3 6,0.1997126436781609,0.2823275862068966,0.14583333333333334
2 5,0.07471264367816093,0.12140804597701149,0.07040229885057471
