R:A::C:P,0 4,1 3 6,2 5
0 4,0.13963963963963963,0.07868852459016394,0.10946745562130178
1 3 6,0.6261261261261262,0.6442622950819672,0.6005917159763313
2 5,0.23423423423423423,0.27704918032786885,0.28994082840236685
