R:A::C:P,0 2,1,3 4 6,5
0 2,0.14627659574468085,0.06648936170212766,0.13297872340425532,0.02925531914893617
1,0.18085106382978725,0.08244680851063829,0.1675531914893617,0.010638297872340425
3 4 6,0.0398936170212766,0.007978723404255319,0.07180851063829788,0.018617021276595744
5,0.015957446808510637,0.0,0.02127659574468085,0.007978723404255319
