R:A::C:P,0,1,2 5,3 4,6
0,0.3010752688172043,0.13559322033898305,0.11842105263157894,0.10638297872340426,0.09259259259259259
1,0.5053763440860215,0.5254237288135594,0.32894736842105265,0.40425531914893614,0.46296296296296297
2 5,0.15053763440860216,0.288135593220339,0.3157894736842105,0.2553191489361702,0.35185185185185186
3 4,0.03225806451612903,0.01694915254237288,0.15789473684210525,0.1702127659574468,0.07407407407407407
6,0.010752688172043012,0.03389830508474576,0.07894736842105263,0.06382978723404255,0.018518518518518517
