R:A::C:P,0,1,2 5,3 4,6
0,0.4666666666666667,0.13333333333333333,0.15,0.16666666666666666,0.08333333333333333
1,0.28313253012048195,0.18674698795180722,0.15060240963855423,0.2289156626506024,0.15060240963855423
2 5,0.14285714285714285,0.17346938775510204,0.24489795918367346,0.24489795918367346,0.19387755102040816
3 4,0.08333333333333333,0.027777777777777776,0.3333333333333333,0.4444444444444444,0.1111111111111111
6,0.0625,0.125,0.375,0.375,0.0625
