R:C::C:G,0,1,2,3,4,5,6
0,0,0,74,0,0
1,19,5,356,0,1
2,25,9,239,0,2
3,15,4,83,0,0
4,9,4,60,0,0
5,4,1,88,0,3
6,57,32,297,4,1
