R:A::C:P,0 2,1,3 5,4 6
0 2,0.28199052132701424,0.2948717948717949,0.23275862068965517,0.20618556701030927
1,0.3104265402843602,0.43162393162393164,0.16954022988505746,0.23195876288659795
3 5,0.13981042654028436,0.09829059829059829,0.1810344827586207,0.13659793814432988
4 6,0.2677725118483412,0.1752136752136752,0.4166666666666667,0.4252577319587629
