R:A::C:P,0,1 6,2 3 4,5
0,0.3010752688172043,0.11504424778761062,0.09655172413793103,0.2
1 6,0.5161290322580645,0.5221238938053098,0.4689655172413793,0.28
2 3 4,0.13978494623655913,0.336283185840708,0.38620689655172413,0.4
5,0.043010752688172046,0.02654867256637168,0.04827586206896552,0.12
