R:A::C:P,0 3,1 2 6,4 5
0 3,0.048132183908045974,0.048132183908045974,0.03017241379310345
1 2 6,0.22126436781609196,0.33979885057471265,0.1910919540229885
4 5,0.040948275862068964,0.04310344827586207,0.03735632183908046
