R:A::C:P,0 3,1 2 6,4 5
0 3,0.1550925925925926,0.11166666666666666,0.11666666666666667
1 2 6,0.7129629629629629,0.7883333333333333,0.7388888888888889
4 5,0.13194444444444445,0.1,0.14444444444444443
