R:A::C:P,0 6,1 3,2 4,5
0 6,0.26881720430107525,0.1875,0.12162162162162163,0.125
1 3,0.4946236559139785,0.5,0.527027027027027,0.5625
2 4,0.20430107526881722,0.28125,0.3108108108108108,0.3125
5,0.03225806451612903,0.03125,0.04054054054054054,0.0
