R:A::C:P,0 4,1 2,3,5,6
0 4,0.3368421052631579,0.1506849315068493,0.14285714285714285,0.0625,0.14285714285714285
1 2,0.6210526315789474,0.7397260273972602,0.6,0.75,0.7857142857142857
3,0.010526315789473684,0.0547945205479452,0.11428571428571428,0.125,0.03571428571428571
5,0.021052631578947368,0.0410958904109589,0.05714285714285714,0.0,0.03571428571428571
6,0.010526315789473684,0.0136986301369863,0.08571428571428572,0.0625,0.0
