R:A::C:P,0,1,2 4,3,5,6
0,0.053231939163498096,0.022813688212927757,0.028517110266159697,0.011406844106463879,0.009505703422053232,0.0038022813688212928
1,0.12737642585551331,0.0817490494296578,0.12737642585551331,0.03612167300380228,0.03612167300380228,0.02091254752851711
2 4,0.03802281368821293,0.04182509505703422,0.0741444866920152,0.04182509505703422,0.030418250950570342,0.030418250950570342
3,0.005703422053231939,0.005703422053231939,0.02091254752851711,0.009505703422053232,0.013307984790874524,0.009505703422053232
5,0.011406844106463879,0.0038022813688212928,0.015209125475285171,0.013307984790874524,0.0,0.005703422053231939
6,0.011406844106463879,0.0076045627376425855,0.022813688212927757,0.005703422053231939,0.0076045627376425855,0.015209125475285171
