R:A::C:P,0 1 3,2 4,5,6
0 1 3,0.7901234567901234,0.5882352941176471,0.6666666666666666,0.5
2 4,0.1728395061728395,0.38235294117647056,0.3333333333333333,0.5
5,0.024691358024691357,0.029411764705882353,0.0,0.0
6,0.012345679012345678,0.0,0.0,0.0
