R:A::C:P,0,1,2 6,3 4 5
0,0.3230769230769231,0.1724137931034483,0.09722222222222222,0.1111111111111111
1,0.5076923076923077,0.4827586206896552,0.4722222222222222,0.4074074074074074
2 6,0.12307692307692308,0.3103448275862069,0.2777777777777778,0.2839506172839506
3 4 5,0.046153846153846156,0.034482758620689655,0.1527777777777778,0.19753086419753085
