R:A::C:P,0,1 3,2,4 5 6
0,0.3010752688172043,0.11458333333333333,0.0784313725490196,0.125
1 3,0.5161290322580645,0.5416666666666666,0.5294117647058824,0.4485294117647059
2,0.10752688172043011,0.2604166666666667,0.2549019607843137,0.2426470588235294
4 5 6,0.07526881720430108,0.08333333333333333,0.13725490196078433,0.18382352941176472
