R:A::C:P,0,1 3,2,4 5 6
0,0.07446808510638298,0.02925531914893617,0.010638297872340425,0.04521276595744681
1 3,0.1276595744680851,0.13829787234042554,0.07180851063829788,0.1622340425531915
2,0.026595744680851064,0.06648936170212766,0.034574468085106384,0.08776595744680851
4 5 6,0.018617021276595744,0.02127659574468085,0.018617021276595744,0.06648936170212766
