R:A::C:P,0,1 2 5,3 4,6
0,0.10317460317460317,0.07936507936507936,0.031746031746031744,0.0
1 2 5,0.15079365079365079,0.4126984126984127,0.14285714285714285,0.0
3 4,0.007936507936507936,0.015873015873015872,0.031746031746031744,0.015873015873015872
6,0.0,0.0,0.007936507936507936,0.0
