R:A::C:P,0 3 6,1 2,4 5
0 3 6,0.3,0.25691699604743085,0.34615384615384615
1 2,0.58125,0.6561264822134387,0.4807692307692308
4 5,0.11875,0.08695652173913043,0.17307692307692307
