R:A::C:P,0,1 5,2 3 6,4
0,0.07446808510638298,0.034574468085106384,0.031914893617021274,0.018617021276595744
1 5,0.1356382978723404,0.10106382978723404,0.19148936170212766,0.05851063829787234
2 3 6,0.031914893617021274,0.08776595744680851,0.14095744680851063,0.05585106382978723
4,0.005319148936170213,0.0,0.013297872340425532,0.018617021276595744
