R:A::C:P,0,1 4,2,3,5 6
0,0.16911764705882354,0.09881422924901186,0.05660377358490566,0.05263157894736842,0.07329842931937172
1 4,0.49264705882352944,0.39920948616600793,0.41509433962264153,0.3684210526315789,0.3769633507853403
2,0.16911764705882354,0.22134387351778656,0.2830188679245283,0.25263157894736843,0.20418848167539266
3,0.029411764705882353,0.05533596837944664,0.08490566037735849,0.09473684210526316,0.07329842931937172
5 6,0.13970588235294118,0.22529644268774704,0.16037735849056603,0.23157894736842105,0.27225130890052357
