R:A::C:P,0,1 4,2,3,5 6
0,0.029449423815621,0.03201024327784891,0.0076824583866837385,0.006402048655569782,0.01792573623559539
1 4,0.08578745198463508,0.1293213828425096,0.056338028169014086,0.04481434058898848,0.09218950064020487
2,0.029449423815621,0.07170294494238157,0.03841229193341869,0.030729833546734954,0.0499359795134443
3,0.005121638924455826,0.01792573623559539,0.011523687580025609,0.011523687580025609,0.01792573623559539
5 6,0.024327784891165175,0.07298335467349552,0.02176696542893726,0.028169014084507043,0.06658130601792574
