R:A::C:P,0,1 4,2,3 5,6
0,0.3230769230769231,0.1694915254237288,0.09090909090909091,0.0784313725490196,0.10714285714285714
1 4,0.5230769230769231,0.5423728813559322,0.5454545454545454,0.43137254901960786,0.4642857142857143
2,0.1076923076923077,0.23728813559322035,0.22727272727272727,0.2549019607843137,0.35714285714285715
3 5,0.03076923076923077,0.03389830508474576,0.13636363636363635,0.1568627450980392,0.07142857142857142
6,0.015384615384615385,0.01694915254237288,0.0,0.0784313725490196,0.0
