R:A::C:P,0 6,1,2,3 4 5
0 6,0.4642857142857143,0.25,0.03571428571428571,0.25
1,0.23728813559322035,0.3728813559322034,0.15254237288135594,0.23728813559322035
2,0.14814814814814814,0.14814814814814814,0.3333333333333333,0.37037037037037035
3 4 5,0.3333333333333333,0.0,0.25,0.4166666666666667
