R:A::C:P,0 6,1,2,3 4 5
0 6,0.10317460317460317,0.05555555555555555,0.007936507936507936,0.05555555555555555
1,0.1111111111111111,0.1746031746031746,0.07142857142857142,0.1111111111111111
2,0.031746031746031744,0.031746031746031744,0.07142857142857142,0.07936507936507936
3 4 5,0.031746031746031744,0.0,0.023809523809523808,0.03968253968253968
