name,overall,average,f1,mcc
04-1-25-36,0.4603174603174603,0.5214461454346637,0.4380791161796151,0.2832278735700107
0-14-25-36,0.4523809523809524,0.5025132275132275,0.4268472321216441,0.25025496608006476
0-1-245-36,0.4444444444444444,0.5052573760200879,0.4252446828533785,0.2623053354458004
0-1-25-346,0.4365079365079365,0.49692404268675455,0.42419951751740775,0.26712455697147186
01-25-36-4,0.5873015873015873,0.5002906976744186,0.4089744251041002,0.26512532431364844
0-1-2356-4,0.47619047619047616,0.4427573760200879,0.4020056935817805,0.24130947809904701
0-125-36-4,0.5555555555555556,0.4956044527673741,0.3964744955953396,0.2352783745234813
0-136-25-4,0.46825396825396826,0.41428062678062677,0.38527114516512234,0.2002102178744147
025-1-36-4,0.48412698412698413,0.47150981266726133,0.37826760689902983,0.2103382108725038
036-1-25-4,0.42063492063492064,0.392841551104263,0.3597822329947015,0.1798750858577561
