R:A::C:P,0,1,2 4 5,3 6
0,0.07446808510638298,0.02127659574468085,0.0425531914893617,0.02127659574468085
1,0.125,0.08244680851063829,0.12234042553191489,0.11170212765957446
2 4 5,0.0425531914893617,0.04521276595744681,0.1196808510638298,0.09042553191489362
3 6,0.005319148936170213,0.007978723404255319,0.06914893617021277,0.018617021276595744
