R:A::C:P,0,1,2 4 5,3 6
0,0.3010752688172043,0.13559322033898305,0.12030075187969924,0.08791208791208792
1,0.5053763440860215,0.5254237288135594,0.3458646616541353,0.46153846153846156
2 4 5,0.17204301075268819,0.288135593220339,0.3383458646616541,0.37362637362637363
3 6,0.021505376344086023,0.05084745762711865,0.19548872180451127,0.07692307692307693
