R:A::C:P,0,1 3,2 5 6,4
0,0.3230769230769231,0.125,0.09090909090909091,0.16666666666666666
1 3,0.5076923076923077,0.5,0.5340909090909091,0.4666666666666667
2 5 6,0.15384615384615385,0.34375,0.3409090909090909,0.2
4,0.015384615384615385,0.03125,0.03409090909090909,0.16666666666666666
