R:A::C:P,0 6,1 3 4,2,5
0 6,0.4605263157894737,0.34210526315789475,0.09210526315789473,0.10526315789473684
1 3 4,0.3910891089108911,0.42574257425742573,0.14356435643564355,0.039603960396039604
2,0.32098765432098764,0.4444444444444444,0.16049382716049382,0.07407407407407407
5,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.17647058823529413
