R:A::C:P,0 6,1 3 4,2,5
0 6,0.23809523809523808,0.16993464052287582,0.13725490196078433,0.32
1 3 4,0.5374149659863946,0.5620915032679739,0.5686274509803921,0.32
2,0.17687074829931973,0.23529411764705882,0.2549019607843137,0.24
5,0.047619047619047616,0.032679738562091505,0.0392156862745098,0.12
