R:A::C:P,0 4,1 2 5 6,3
0 4,0.15079365079365079,0.09523809523809523,0.0
1 2 5 6,0.1984126984126984,0.4126984126984127,0.10317460317460317
3,0.007936507936507936,0.015873015873015872,0.015873015873015872
