R:A::C:P,0,1 2 5 6,3 4
0,0.4117647058823529,0.4264705882352941,0.16176470588235295
1 2 5 6,0.24,0.5075,0.2525
3 4,0.10344827586206896,0.7586206896551724,0.13793103448275862
