R:A::C:P,0,1 2 5 6,3 4
0,0.053231939163498096,0.055133079847908745,0.02091254752851711
1 2 5 6,0.18250950570342206,0.38593155893536124,0.1920152091254753
3 4,0.011406844106463879,0.08365019011406843,0.015209125475285171
