R:A::C:P,0 3 4 6,1,2 5
0 3 4 6,0.5845588235294118,0.14338235294117646,0.27205882352941174
1,0.5321428571428571,0.25,0.21785714285714286
2 5,0.5152838427947598,0.16593886462882096,0.31877729257641924
