R:A::C:P,0 1 2 3,4,5,6
0 1 2 3,0.631578947368421,0.10121457489878542,0.06072874493927125,0.10526315789473684
4,0.020242914979757085,0.020242914979757085,0.0,0.004048582995951417
5,0.02834008097165992,0.0,0.0,0.004048582995951417
6,0.020242914979757085,0.0,0.004048582995951417,0.0
