R:A::C:P,0 3 5 6,1 4,2
0 3 5 6,0.18631178707224336,0.07984790874524715,0.04752851711026616
1 4,0.25285171102661597,0.13688212927756654,0.08555133079847908
2,0.10836501901140684,0.057034220532319393,0.045627376425855515
