R:A::C:P,0,1,2 5,3,4 6
0,0.2153846153846154,0.13953488372093023,0.10344827586206896,0.0967741935483871,0.06796116504854369
1,0.5153846153846153,0.5,0.4068965517241379,0.3064516129032258,0.36893203883495146
2 5,0.17692307692307693,0.2558139534883721,0.2413793103448276,0.45161290322580644,0.2815533980582524
3,0.023076923076923078,0.03488372093023256,0.1103448275862069,0.08064516129032258,0.06796116504854369
4 6,0.06923076923076923,0.06976744186046512,0.13793103448275862,0.06451612903225806,0.21359223300970873
