R:A::C:P,0,1,2 5,3,4 6
0,0.4117647058823529,0.17647058823529413,0.22058823529411764,0.08823529411764706,0.10294117647058823
1,0.29646017699115046,0.1902654867256637,0.2610619469026549,0.084070796460177,0.168141592920354
2 5,0.1678832116788321,0.16058394160583941,0.25547445255474455,0.20437956204379562,0.2116788321167883
3,0.08823529411764706,0.08823529411764706,0.47058823529411764,0.14705882352941177,0.20588235294117646
4 6,0.14754098360655737,0.09836065573770492,0.32786885245901637,0.06557377049180328,0.36065573770491804
