R:A::C:P,0 1 5,2 3,4 6
0 1 5,0.573502722323049,0.20326678765880218,0.22323049001814882
2 3,0.44297082228116713,0.2917771883289125,0.26525198938992045
4 6,0.3771551724137931,0.2672413793103448,0.35560344827586204
