R:A::C:P,0 3,1 5,2 4,6
0 3,0.1550925925925926,0.12623762376237624,0.12011173184357542,0.07575757575757576
1 5,0.375,0.37376237623762376,0.31564245810055863,0.25757575757575757
2 4,0.22916666666666666,0.24257425742574257,0.2988826815642458,0.2222222222222222
6,0.24074074074074073,0.25742574257425743,0.26536312849162014,0.4444444444444444
