R:A::C:P,0 3,1 5,2 4,6
0 3,0.3806818181818182,0.2897727272727273,0.24431818181818182,0.08522727272727272
1 5,0.33962264150943394,0.3165618448637317,0.23689727463312368,0.1069182389937107
2 4,0.28448275862068967,0.28160919540229884,0.3074712643678161,0.12643678160919541
6,0.2659846547314578,0.2659846547314578,0.24296675191815856,0.22506393861892582
