R:A::C:P,0,1,2,3,4,5,6
0,0.0,0.5849056603773585,0.07272727272727272,0.0625,0.14814814814814814,0.3333333333333333,0.0847457627118644
1,0.75,0.0,0.6363636363636364,0.375,0.4074074074074074,0.14814814814814814,0.4576271186440678
2,0.125,0.3584905660377358,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3050847457627119
3,0.0125,0.018867924528301886,0.12727272727272726,0.0,0.1111111111111111,0.14814814814814814,0.05084745762711865
4,0.05,0.0,0.05454545454545454,0.08333333333333333,0.0,0.037037037037037035,0.03389830508474576
5,0.05,0.0,0.03636363636363636,0.125,0.018518518518518517,0.0,0.06779661016949153
6,0.0125,0.03773584905660377,0.07272727272727272,0.020833333333333332,0.09259259259259259,0.1111111111111111,0.0
