R:A::C:P,0 3,1,2,4,5 6
0 3,0.1774891774891775,0.14285714285714285,0.14150943396226415,0.16981132075471697,0.14659685863874344
1,0.3939393939393939,0.47619047619047616,0.330188679245283,0.2169811320754717,0.3193717277486911
2,0.20346320346320346,0.2108843537414966,0.2830188679245283,0.2358490566037736,0.20418848167539266
4,0.047619047619047616,0.006802721088435374,0.08490566037735849,0.0660377358490566,0.05759162303664921
5 6,0.1774891774891775,0.16326530612244897,0.16037735849056603,0.3113207547169811,0.27225130890052357
