R:A::C:P,0,1 2 6,3 4,5
0,0.3010752688172043,0.10365853658536585,0.10638297872340426,0.2
1 2 6,0.6236559139784946,0.7865853658536586,0.6702127659574468,0.52
3 4,0.03225806451612903,0.07926829268292683,0.1702127659574468,0.16
5,0.043010752688172046,0.03048780487804878,0.05319148936170213,0.12
