R:A::C:P,0,1 2 3 5,4 6
0,0.029449423815621,0.04225352112676056,0.02176696542893726
1 2 3 5,0.1203585147247119,0.4327784891165173,0.16261203585147246
4 6,0.024327784891165175,0.10115236875800256,0.06530089628681178
