R:A::C:P,0 2,1,3,4,5 6
0 2,0.33884297520661155,0.29931972789115646,0.30526315789473685,0.3490566037735849,0.2774869109947644
1,0.3925619834710744,0.47619047619047616,0.3263157894736842,0.2169811320754717,0.3193717277486911
3,0.05371900826446281,0.05442176870748299,0.09473684210526316,0.05660377358490566,0.07329842931937172
4,0.06611570247933884,0.006802721088435374,0.042105263157894736,0.0660377358490566,0.05759162303664921
5 6,0.1487603305785124,0.16326530612244897,0.23157894736842105,0.3113207547169811,0.27225130890052357
