R:A::C:P,0 2,1,3,4,5 6
0 2,0.10499359795134443,0.056338028169014086,0.03713188220230474,0.04737516005121639,0.0678617157490397
1,0.12163892445582586,0.08962868117797695,0.03969270166453265,0.029449423815621,0.07810499359795134
3,0.016645326504481434,0.010243277848911651,0.011523687580025609,0.0076824583866837385,0.01792573623559539
4,0.020486555697823303,0.0012804097311139564,0.005121638924455826,0.008962868117797696,0.014084507042253521
5 6,0.046094750320102434,0.030729833546734954,0.028169014084507043,0.04225352112676056,0.06658130601792574
