R:A::C:P,0,1 6,2 5,3 4
0,0.48148148148148145,0.25925925925925924,0.1111111111111111,0.14814814814814814
1 6,0.23333333333333334,0.36666666666666664,0.21666666666666667,0.18333333333333332
2 5,0.16666666666666666,0.13333333333333333,0.43333333333333335,0.26666666666666666
3 4,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444
