R:A::C:P,0,1 5,2 3 4,6
0,0.3150684931506849,0.3013698630136986,0.3150684931506849,0.0684931506849315
1 5,0.19881305637982197,0.34124629080118696,0.3264094955489614,0.13353115727002968
2 3 4,0.13026819923371646,0.31417624521072796,0.47126436781609193,0.0842911877394636
6,0.10909090909090909,0.2727272727272727,0.4636363636363636,0.15454545454545454
