R:A::C:P,0,1 5,2 3 4,6
0,0.16911764705882354,0.08835341365461848,0.0749185667752443,0.056179775280898875
1 5,0.49264705882352944,0.46184738955823296,0.3583061889250814,0.5056179775280899
2 3 4,0.25,0.3293172690763052,0.4006514657980456,0.24719101123595505
6,0.08823529411764706,0.12048192771084337,0.16612377850162866,0.19101123595505617
