R:A::C:P,0 2 6,1 4,3,5
0 2 6,0.4259818731117825,0.48221343873517786,0.4631578947368421,0.47058823529411764
1 4,0.4501510574018127,0.39920948616600793,0.3684210526315789,0.3333333333333333
3,0.05740181268882175,0.05533596837944664,0.09473684210526316,0.0784313725490196
5,0.06646525679758308,0.06324110671936758,0.07368421052631578,0.11764705882352941
