R:A::C:P,0 2 4,1,3 6,5
0 2 4,0.471563981042654,0.17535545023696683,0.23933649289099526,0.11374407582938388
1,0.47506561679790027,0.2650918635170604,0.1942257217847769,0.06561679790026247
3 6,0.38742393509127787,0.09533468559837728,0.34685598377281945,0.17038539553752535
5,0.4270833333333333,0.125,0.3125,0.13541666666666666
