R:A::C:P,0 4 6,1 2 3,5
0 4 6,0.14084507042253522,0.10499359795134443,0.03841229193341869
1 2 3,0.2496798975672215,0.31626120358514725,0.07682458386683738
5,0.03329065300896287,0.024327784891165175,0.015364916773367477
